"","X","Y","OBJECTID","Call_Taken","Location","Latitude","Longitude","Ward","Community","Neighborho","Tow_Zone","Day","Snow_Emerg","distances_m","time_s"
"416",-93.2810780002495,44.9683649999449,416,"02/13/2019 11:09am","1408 SPRUCE PLACE,Minneapolis,MN",44.968365,-93.281078,7,"Central","Loring Park",3,2,"Westminster",2662.4,325.7
"417",-93.2975730000938,44.9895799998172,417,"02/13/2019 11:10am","1122 Humboldt avenue North,Minneapolis,MN",44.98958,-93.297573,5,"Near North","Near - North",1,2,"Westminster",2246.5,308.3
"418",-93.295944999662,44.9584490004211,418,"02/13/2019 11:10am","2434 FREMONT AVE S,Minneapolis,MN",44.958449,-93.295945,7,"Calhoun Isle","East Isles",3,2,"Westminster",3400.7,409.7
"419",-93.2451239996728,44.9436440002705,419,"02/13/2019 11:11am","3228 19th Avenue South,Minneapolis,MN",44.943644,-93.245124,9,"Powderhorn","Corcoran",6,2,"Westminster",7623.4,762.3
"420",-93.2984859999289,44.9563810003829,420,"02/13/2019 11:11am","2524 humboldt Ave s,Minneapolis,MN",44.956381,-93.298486,7,"Calhoun Isle","East Isles",3,2,"Westminster",3711,403
"421",-93.2832400001259,44.9624929998521,421,"02/13/2019 11:12am","2024 pleasant ave ,Minneapolis,MN",44.962493,-93.28324,10,"Powderhorn","Whittier",3,2,"Westminster",2997.5,344.9
"422",-93.2432939998182,44.9843840003214,422,"02/13/2019 11:12am","428. 8th ave se,Minneapolis,MN",44.984384,-93.243294,3,"University","Marcy Holmes",4,2,"Westminster",5238.6,577.3
"423",-93.2552279997723,44.929571999748,423,"02/13/2019 11:12am","4030 14th av s,Minneapolis,MN",44.929572,-93.255228,8,"Powderhorn","Bancroft",6,2,"Westminster",8294.4,810.1
"424",-93.2427750001661,44.985030999581,424,"02/13/2019 11:13am","502 8th ave se,Minneapolis,MN",44.985031,-93.242775,3,"University","Marcy Holmes",4,2,"Westminster",5321.9,592.3
"425",-93.2890079999192,45.014424999814,425,"02/13/2019 11:13am","3238 Aldrich ave n ,Minneapolis,MN",45.014425,-93.289008,4,"Camden","McKinley",1,2,"Westminster",4702.8,465
"426",-93.3011090003801,44.9472720003026,426,"02/13/2019 11:13am","3030 humboldt,Minneapolis,MN",44.947272,-93.301109,10,"Calhoun Isle","ECCO",5,2,"Westminster",4750.9,499.1
"427",-93.2463830001753,44.9417769996089,427,"02/13/2019 11:14am","3328 Longfellow,Minneapolis,MN",44.941777,-93.246383,9,"Powderhorn","Corcoran",6,2,"Westminster",7656.5,754.5
"428",-93.2910509997038,44.9914099996718,428,"02/13/2019 11:14am","700 Bryant ave n,Minneapolis,MN",44.99141,-93.291051,5,"Near North","Near - North",1,2,"Westminster",2295.9,263
"429",-93.2604670003518,45.0013900003483,429,"02/13/2019 11:15am","1314 5th st ne,Minneapolis,MN",45.00139,-93.260467,3,"Northeast","Sheridan",2,2,"Westminster",4696.3,501
"430",-93.2425909997748,44.9443159997836,430,"02/13/2019 11:16am","3208 21st ave s,Minneapolis,MN",44.944316,-93.242591,9,"Powderhorn","Corcoran",6,2,"Westminster",7347.9,744.2
"431",-93.2981830003451,44.9910229998117,431,"02/13/2019 11:16am","1208 humboldt ave n,Minneapolis,MN",44.991023,-93.298183,5,"Near North","Near - North",1,2,"Westminster",2398.7,299.5
"432",-93.2458059996471,44.9834539997024,432,"02/13/2019 11:17am","320 7th ave se,Minneapolis,MN",44.983454,-93.245806,3,"University","Marcy Holmes",4,2,"Westminster",5126.6,569
"433",-93.2749700000654,44.9654539997024,433,"02/13/2019 11:18am","128 18TH ST E,Minneapolis,MN",44.965454,-93.27497,6,"Central","Steven's Square - Loring Heights",3,2,"Westminster",3275.3,389.3
"434",-93.2438209998392,44.9859129997852,434,"02/13/2019 11:18am","528 7th ave se,Minneapolis,MN",44.985913,-93.243821,3,"University","Marcy Holmes",4,2,"Westminster",5240.1,589
"435",-93.25917400008,45.0018279998624,435,"02/13/2019 11:19am","1328 6th st ne,Minneapolis,MN",45.001828,-93.259174,3,"Northeast","Sheridan",2,2,"Westminster",4851.7,508.2
"436",-93.2680920003455,45.0005710003514,436,"02/13/2019 11:21am","1220 main st ne,Minneapolis,MN",45.000571,-93.268092,3,"Northeast","Sheridan",2,2,"Westminster",4434.8,455
"437",-93.2605020001672,44.9992739998953,437,"02/13/2019 11:24am","1112 5th st ne,Minneapolis,MN",44.999274,-93.260502,3,"Northeast","Sheridan",2,2,"Westminster",4494.1,489.3
"438",-93.2454729995792,44.9820590001228,438,"02/13/2019 11:24am","220 8th ave se,Minneapolis,MN",44.982059,-93.245473,3,"University","Marcy Holmes",4,2,"Westminster",4931.8,542.9
"439",-93.2747869997202,44.9653219999104,439,"02/13/2019 11:26am","134 18th av e,Minneapolis,MN",44.965322,-93.274787,6,"Central","Steven's Square - Loring Heights",3,2,"Westminster",3263.1,386.4
"440",-93.2462440000605,44.9834220000253,440,"02/13/2019 11:26am","304 7TH AVE SE,Minneapolis,MN",44.983422,-93.246244,3,"University","Marcy Holmes",4,2,"Westminster",4906.6,549.8
"441",-93.275827000016,44.965468000348,441,"02/13/2019 11:27am","108 18TH ST E,Minneapolis,MN",44.965468,-93.275827,6,"Central","Steven's Square - Loring Heights",3,2,"Westminster",3160.2,361.7
"442",-93.2553170002793,45.0007460003277,442,"02/13/2019 11:28am","1234 jefferson st ne,Minneapolis,MN",45.000746,-93.255317,1,"Northeast","Logan Park",2,2,"Westminster",5031.4,522.5
"443",-93.2454270001559,44.9821170000995,443,"02/13/2019 11:28am","226 8th ave se,Minneapolis,MN",44.982117,-93.245427,3,"University","Marcy Holmes",4,2,"Westminster",4939.1,544.2
"444",-93.2426299997746,44.9445699998057,444,"02/13/2019 11:29am","3200 21st ave,Minneapolis,MN",44.94457,-93.24263,9,"Powderhorn","Corcoran",6,2,"Westminster",7322.8,741.2
"445",-93.2825380001286,44.9659300000695,445,"02/13/2019 11:29am","234 Clifton ,Minneapolis,MN",44.96593,-93.282538,7,"Central","Loring Park",3,2,"Westminster",2616.1,346
"446",-93.2426299997746,44.9445699998057,446,"02/13/2019 11:30am","3200 21st ave,Minneapolis,MN",44.94457,-93.24263,9,"Powderhorn","Corcoran",6,2,"Westminster",7322.8,741.2
"447",-93.2313300002792,44.9783350001602,447,"02/13/2019 11:31am","3548 17 ave a,Minneapolis,MN",44.978335,-93.23133,2,"University","University of Minnesota",4,2,"Westminster",6503.8,719
"448",-93.2562750003909,45.0058049998009,448,"02/13/2019 11:32am","1738 adams st ne,Minneapolis,MN",45.005805,-93.256275,1,"Northeast","Logan Park",2,2,"Westminster",5500.2,560
"449",-93.2811400004106,44.9685060001518,449,"02/13/2019 11:32am","1332 spruce pl,Minneapolis,MN",44.968506,-93.28114,7,"Central","Loring Park",3,2,"Westminster",2645.7,323.7
"450",-93.2382449999068,44.983773000024,450,"02/13/2019 11:32am","526 11th ave se,Minneapolis,MN",44.983773,-93.238245,3,"University","Marcy Holmes",4,2,"Westminster",6161,642.8
"451",-93.2588589999428,45.008073000069,451,"02/13/2019 11:36am","1918 6th st ne,Minneapolis,MN",45.008073,-93.258859,1,"Northeast","Holland",2,2,"Westminster",5555.1,564.4
"452",-93.2961750003759,44.9401809997534,452,"02/13/2019 11:37am","3434 Fremont ave s,Minneapolis,MN",44.940181,-93.296175,10,"Calhoun Isle","CARAG",5,2,"Westminster",5660.5,565.1
"453",-93.2458689998545,44.9833749996566,453,"02/13/2019 11:38am","312 7TH AVE SE,Minneapolis,MN",44.983375,-93.245869,3,"University","Marcy Holmes",4,2,"Westminster",5126.8,569.1
"454",-93.2360330004226,44.9865329995983,454,"02/13/2019 11:38am","814 11th ave se,Minneapolis,MN",44.986533,-93.236033,3,"University","Marcy Holmes",4,2,"Westminster",5616.3,650.8
"455",-93.2974430003941,44.9385360003362,455,"02/13/2019 11:38am","3534 Gerard ave s,Minneapolis,MN",44.938536,-93.297443,10,"Calhoun Isle","CARAG",5,2,"Westminster",5809.7,581.1
"456",-93.2979440001155,44.9831069998882,456,"02/13/2019 11:40am","514 Humboldt Ave N,Minneapolis,MN",44.983107,-93.297944,5,"Near North","Harrison",3,2,"Westminster",1126.8,180.2
"457",-93.2835300000095,44.9652029998186,457,"02/13/2019 11:40am","136 Clifton ave,Minneapolis,MN",44.965203,-93.28353,7,"Central","Loring Park",3,2,"Westminster",2736.9,375
"458",-93.2832869995953,44.9593949999793,458,"02/13/2019 11:40am","2322 pleasant ave ,Minneapolis,MN",44.959395,-93.283287,10,"Powderhorn","Whittier",3,2,"Westminster",3401,374.3
"459",-93.2889980003574,45.0143459997681,459,"02/13/2019 11:41am","3236 Aldrich ave n ,Minneapolis,MN",45.014346,-93.288998,4,"Camden","McKinley",1,2,"Westminster",4711.7,465.7
"460",-93.2555169996098,45.0073000003948,460,"02/13/2019 11:41am","1836 jefferson st ne,Minneapolis,MN",45.0073,-93.255517,1,"Northeast","Logan Park",2,2,"Westminster",5713.2,577.1
"461",-93.2998380002235,44.9461240004223,461,"02/13/2019 11:41am","3110 Holmes ave ,Minneapolis,MN",44.946124,-93.299838,10,"Calhoun Isle","ECCO",5,2,"Westminster",4779.7,489.8
"462",-93.2786489997515,44.9663739998603,462,"02/13/2019 11:43am","24 OAK GROVE ST,Minneapolis,MN",44.966374,-93.278649,7,"Central","Loring Park",3,2,"Westminster",2816.9,321.3
"463",-93.2974699998406,44.9432399996263,463,"02/13/2019 11:44am","3246 Girard ave s,Minneapolis,MN",44.94324,-93.29747,10,"Calhoun Isle","CARAG",5,2,"Westminster",5120.2,528.5
"464",-93.2357000003547,44.9847680000432,464,"02/13/2019 11:44am","706 12th ave se,Minneapolis,MN",44.984768,-93.2357,3,"University","Marcy Holmes",4,2,"Westminster",5743.5,662.3
"465",-93.2753539997872,44.9654660002558,465,"02/13/2019 11:44am","118 18TH ST E,Minneapolis,MN",44.965466,-93.275354,6,"Central","Steven's Square - Loring Heights",3,2,"Westminster",3229.5,378.3
"466",-93.2441879996764,44.9831180003955,466,"02/13/2019 11:44am","314 8th ave se,Minneapolis,MN",44.983118,-93.244188,3,"University","Marcy Holmes",4,2,"Westminster",5083.7,570.2
"467",-93.2459540001769,44.989457999587,467,"02/13/2019 11:45am","422 8th street se,Minneapolis,MN",44.989458,-93.245954,3,"University","Marcy Holmes",4,2,"Westminster",4720.8,550.3
"468",-93.2603830000754,45.0095279997175,468,"02/13/2019 11:45am","2110 5th st ne,Minneapolis,MN",45.009528,-93.260383,1,"Northeast","Holland",2,2,"Westminster",5621.9,593.1
"469",-93.2758399997162,44.9640780000997,469,"02/13/2019 11:48am","116 19th st e,Minneapolis,MN",44.964078,-93.27584,6,"Central","Steven's Square - Loring Heights",3,2,"Westminster",3278.3,382.4
"470",-93.2658209999391,44.9754749995716,470,"02/13/2019 11:48am","412 6th st ,Minneapolis,MN",44.975475,-93.265821,7,"Central","Downtown West",3,2,"Westminster",2828.7,346.1
"471",-93.2890469999191,45.0208880001811,471,"02/13/2019 11:48am","3618 aldrich ave n ,Minneapolis,MN",45.020888,-93.289047,4,"Camden","McKinley",1,2,"Westminster",6355.9,485
"472",-93.2603880003059,45.0095350000403,472,"02/13/2019 11:48am","2112 5th st ne,Minneapolis,MN",45.009535,-93.260388,1,"Northeast","Holland",2,2,"Westminster",5629,594.4
"473",-93.2890289999883,45.0090340003189,473,"02/13/2019 11:51am","2814 aldrich ave n,Minneapolis,MN",45.009034,-93.289029,5,"Near North","Hawthorne",1,2,"Westminster",3997.1,408.6
"474",-93.2566349999053,44.9474169997948,474,"02/13/2019 11:52am","3024 13th ave s,Minneapolis,MN",44.947417,-93.256635,9,"Powderhorn","Powderhorn Park",6,2,"Westminster",6146.3,676.5
"475",-93.2907650000047,45.0011059998421,475,"02/13/2019 11:53am","2124 Bryant ave n ,Minneapolis,MN",45.001106,-93.290765,5,"Near North","Hawthorne",1,2,"Westminster",3258.5,362.6
"476",-93.2902129997301,44.9867659995513,476,"02/13/2019 11:54am","820 Aldrich ave n,Minneapolis,MN",44.986766,-93.290213,5,"Near North","Sumner - Glenwood",1,2,"Westminster",1486.8,207.1
"477",-93.2502519996301,44.9419850002076,477,"02/13/2019 11:56am","3330 17th Avenue South,Minneapolis,MN",44.941985,-93.250252,9,"Powderhorn","Powderhorn Park",6,2,"Westminster",7063.3,743.1
"478",-93.2756029995787,44.9661640000686,478,"02/13/2019 12:00pm","1700 STEVENS AVE S ,Minneapolis,MN",44.966164,-93.275603,6,"Central","Steven's Square - Loring Heights",3,2,"Westminster",3340.4,404.9
"479",-93.2438330003926,44.9858979999927,479,"02/13/2019 12:00pm","524 7th ave se,Minneapolis,MN",44.985898,-93.243833,3,"University","Marcy Holmes",4,2,"Westminster",5238.7,588.7
"480",-93.2606050004204,45.011962000446,480,"02/13/2019 12:00pm","2324 5th St NE,Minneapolis,MN",45.011962,-93.260605,1,"Northeast","Holland",2,2,"Westminster",5865.6,610.9
"481",-93.2592029996187,45.0000040002844,481,"02/13/2019 12:01pm","1206 6th st ne,Minneapolis,MN",45.000004,-93.259203,3,"Northeast","Sheridan",2,2,"Westminster",4666.1,495
"482",-93.2368549996585,44.9835129997252,482,"02/13/2019 12:01pm","1208 6th st se,Minneapolis,MN",44.983513,-93.236855,3,"University","Marcy Holmes",4,2,"Westminster",5880.6,662.3
"483",-93.2466580002665,44.9379130003847,483,"02/13/2019 12:01pm","1834 36th Street East,Minneapolis,MN",44.937913,-93.246658,9,"Powderhorn","Corcoran",6,2,"Westminster",7854.6,800.6
"484",-93.2449489996965,44.9865349996905,484,"02/13/2019 12:02pm","604 6th st se,Minneapolis,MN",44.986535,-93.244949,3,"University","Marcy Holmes",4,2,"Westminster",5196.3,592.5
"485",-93.2383639999986,44.9836060004166,485,"02/13/2019 12:03pm","514 11th ave se,Minneapolis,MN",44.983606,-93.238364,3,"University","Marcy Holmes",4,2,"Westminster",5695,640.1
"486",-93.2864269996063,44.965488000371,486,"02/13/2019 12:03pm","24 DELL PL,Minneapolis,MN",44.965488,-93.286427,7,"Central","Loring Park",3,2,"Westminster",2399.7,283.8
"487",-93.2539429998695,45.0023410001371,487,"02/13/2019 12:03pm","1410 Madison st NE,Minneapolis,MN",45.002341,-93.253943,1,"Northeast","Logan Park",2,2,"Westminster",5316.3,561.2
"488",-93.2756360002012,44.9650049996811,488,"02/13/2019 12:06pm","1802 stevens,Minneapolis,MN",44.965005,-93.275636,6,"Central","Steven's Square - Loring Heights",3,2,"Westminster",3175.9,363.9
"489",-93.299772999924,44.9891770001185,489,"02/13/2019 12:09pm","1102 Irving ave n,Minneapolis,MN",44.989177,-93.299773,5,"Near North","Near - North",1,2,"Westminster",2213.5,307.2
"490",-93.2816489996016,44.9549780004344,490,"02/13/2019 12:11pm","2612 PILLSBURY AV S,Minneapolis,MN",44.954978,-93.281649,10,"Powderhorn","Whittier",3,2,"Westminster",4010.3,424.5
"491",-93.3085249997289,44.9815890000324,491,"02/13/2019 12:11pm","2204 4TH AVE N,Minneapolis,MN",44.981589,-93.308525,5,"Near North","Harrison",3,2,"Westminster",1766.1,211.9
"492",-93.2467869999201,44.9379130003847,492,"02/13/2019 12:11pm","1832 36th st e,Minneapolis,MN",44.937913,-93.246787,9,"Powderhorn","Corcoran",6,2,"Westminster",7854.6,800.6
"493",-93.2743450000217,44.9632669995724,493,"02/13/2019 12:12pm","1918 2ND AVE S,Minneapolis,MN",44.963267,-93.274345,6,"Central","Steven's Square - Loring Heights",3,2,"Westminster",3713.8,428.4
"494",-93.2832869995953,44.9583480002601,494,"02/13/2019 12:13pm","2420 pleasant ave ,Minneapolis,MN",44.958348,-93.283287,10,"Powderhorn","Whittier",3,2,"Westminster",3504.5,388.4
"495",-93.2908320003964,44.9975670003168,495,"02/13/2019 12:14pm","1802 Bryant avenue North,Minneapolis,MN",44.997567,-93.290832,5,"Near North","Near - North",1,2,"Westminster",2862.6,331.9
"496",-93.2756429996247,44.9659279999773,496,"02/13/2019 12:14pm","1714 Stevens Ave s,Minneapolis,MN",44.965928,-93.275643,6,"Central","Steven's Square - Loring Heights",3,2,"Westminster",3297.9,394.7
"497",-93.2539720003076,44.9979099999466,497,"02/13/2019 12:15pm","734 Madison st ne,Minneapolis,MN",44.99791,-93.253972,3,"Northeast","St. Anthony East",2,2,"Westminster",5016.8,527.1
"498",-93.2907819998894,44.9982139995765,498,"02/13/2019 12:17pm","1820 Bryant Ave., n,MN",44.998214,-93.290782,5,"Near North","Near - North",1,2,"Westminster",2932.6,345.8
"499",-93.2501700003452,44.9954990002787,499,"02/13/2019 12:17pm","606 jackson st ne,Minneapolis,MN",44.995499,-93.25017,3,"Northeast","St. Anthony East",2,2,"Westminster",4912.5,589.4
"500",-93.255274000095,44.9959949997695,500,"02/13/2019 12:18pm","628 Jeffreson st ne,Minneapolis,MN",44.995995,-93.255274,3,"Northeast","St. Anthony East",2,2,"Westminster",5129.2,535.1
"501",-93.2966719999128,45.0345709998518,501,"02/13/2019 12:21pm","4342 Girard ave n ,Minneapolis,MN",45.034571,-93.296672,4,"Camden","Webber - Camden",1,2,"Westminster",7748.9,616.6
"502",-93.2501569997457,44.9971609995805,502,"02/13/2019 12:21pm","704 jackson st ne,Minneapolis,MN",44.997161,-93.250157,3,"Northeast","St. Anthony East",2,2,"Westminster",5458.6,585.5
"503",-93.2371380001186,44.9853170001795,503,"02/13/2019 12:25pm","710 11th ave se,Minneapolis,MN",44.985317,-93.237138,3,"University","Marcy Holmes",4,2,"Westminster",5613.9,650.3
"504",-93.2832400001259,44.9625590001978,504,"02/13/2019 12:25pm","2016 pleasant ave s,Minneapolis,MN",44.962559,-93.28324,10,"Powderhorn","Whittier",3,2,"Westminster",2997.6,344.9
"505",-93.2565359998365,44.9472720003026,505,"02/13/2019 12:26pm","3030 13 ave s,Minneapolis,MN",44.947272,-93.256536,9,"Powderhorn","Powderhorn Park",6,2,"Westminster",6023.5,665.9
"506",-93.2980830002302,45.0327420000433,506,"02/13/2019 12:26pm","4234 Humboldt ave n ,Minneapolis,MN",45.032742,-93.298083,4,"Camden","Webber - Camden",1,2,"Westminster",7725.5,618.2
"507",-93.2304629998675,44.9890050002806,507,"02/13/2019 12:27pm","1038 15th ave se,Minneapolis,MN",44.989005,-93.230463,1,"University","Como",4,2,"Westminster",6194.1,721.9
"508",-93.2421839998917,44.9450310003804,508,"02/13/2019 12:28pm","2102 32nd st,Minneapolis,MN",44.945031,-93.242184,9,"Powderhorn","Corcoran",6,2,"Westminster",7269.2,730.1
"509",-93.2837179996859,44.9660419998385,509,"02/13/2019 12:28pm","306 Clifton,Minneapolis,MN",44.966042,-93.283718,7,"Central","Loring Park",3,2,"Westminster",2526.4,324.4
"510",-93.2420679999382,44.9450310003804,510,"02/13/2019 12:30pm","2104 32nd st,Minneapolis,MN",44.945031,-93.242068,9,"Powderhorn","Corcoran",6,2,"Westminster",7269.3,730.1
"511",-93.2440529997461,44.9832949995646,511,"02/13/2019 12:31pm","328 8th ave se,Minneapolis,MN",44.983295,-93.244053,3,"University","Marcy Holmes",4,2,"Westminster",5199.6,570.3
"512",-93.2439949997694,44.9833700003253,512,"02/13/2019 12:31pm","342 8th Avenue SE,Minneapolis,MN",44.98337,-93.243995,3,"University","Marcy Holmes",4,2,"Westminster",5189.5,568.5
"513",-93.2832369999875,44.9618649996701,513,"02/13/2019 12:31pm","2100 pleasant ave s ,Minneapolis,MN",44.961865,-93.283237,10,"Powderhorn","Whittier",3,2,"Westminster",3115.3,363.8
"514",-93.2345670002668,44.9869750001961,514,"02/13/2019 12:32pm","922 12th ave se,Minneapolis,MN",44.986975,-93.234567,2,"University","Como",4,2,"Westminster",5861.3,689
"515",-93.2850619996116,44.9667680000432,515,"02/13/2019 12:32pm","400 Clifton,Minneapolis,MN",44.966768,-93.285062,7,"Central","Loring Park",3,2,"Westminster",2394.2,292.7
"516",-93.3042300004142,44.9817930004467,516,"02/13/2019 12:32pm","1822 4th av n,Minneapolis,MN",44.981793,-93.30423,5,"Near North","Harrison",3,2,"Westminster",1416.7,193.6
"517",-93.2428649998199,44.9857379998089,517,"02/13/2019 12:33pm","728 6th st se,Minneapolis,MN",44.985738,-93.242865,3,"University","Marcy Holmes",4,2,"Westminster",5422.5,610.4
"518",-93.2975710000016,44.9894399996563,518,"02/13/2019 12:34pm","1112 Humboldt ave n,Minneapolis,MN",44.98944,-93.297571,5,"Near North","Near - North",1,2,"Westminster",2163.7,289.6
"519",-93.2973970000714,44.9462610004448,519,"02/13/2019 12:35pm","3104 girard ave s,Minneapolis,MN",44.946261,-93.297397,10,"Calhoun Isle","CARAG",5,2,"Westminster",4710.2,492.8
"520",-93.2444219996755,44.982811999774,520,"02/13/2019 12:37pm","304 8th Avenue SE,Minneapolis,MN",44.982812,-93.244422,3,"University","Marcy Holmes",4,2,"Westminster",5507.7,557.5
"521",-93.2756429996247,44.9658849997929,521,"02/13/2019 12:38pm","1724 STEVENS AVE ,Minneapolis,MN",44.965885,-93.275643,6,"Central","Steven's Square - Loring Heights",3,2,"Westminster",3298,394.7
"522",-93.2948749997814,44.9399629995928,522,"02/13/2019 12:38pm","3440 Emerson ave s,Minneapolis,MN",44.939963,-93.294875,10,"Calhoun Isle","CARAG",5,2,"Westminster",5685.2,567.5
"523",-93.2991809996034,44.9935710004014,523,"02/13/2019 12:38pm","1414 Irving avenue North,Minneapolis,MN",44.993571,-93.299181,5,"Near North","Near - North",1,2,"Westminster",2845.1,341
"524",-93.2752949997644,44.9658770003234,524,"02/13/2019 12:38pm","1726 Stevens Ave s,Minneapolis,MN",44.965877,-93.275295,6,"Central","Steven's Square - Loring Heights",3,2,"Westminster",3275.1,389.2
"525",-93.2343140002909,44.9885000003748,525,"02/13/2019 12:41pm","1020 12th ave se,Minneapolis,MN",44.9885,-93.234314,2,"University","Como",4,2,"Westminster",5837,684.6
"526",-93.2616829997706,44.9443929997372,526,"02/13/2019 12:41pm","3208 Elliot ave s,Minneapolis,MN",44.944393,-93.261683,9,"Powderhorn","Powderhorn Park",6,2,"Westminster",5896.2,645.5
"527",-93.290312999845,45.0078289996087,527,"02/13/2019 12:41pm","2700 Bryant Ave n ,Minneapolis,MN",45.007829,-93.290313,5,"Near North","Hawthorne",1,2,"Westminster",3934.1,411.8
"528",-93.2749390004345,44.9654410000022,528,"02/13/2019 12:43pm","124 18TH ST E,Minneapolis,MN",44.965441,-93.274939,6,"Central","Steven's Square - Loring Heights",3,2,"Westminster",3276.5,389.6
"529",-93.3098470004387,44.9815809996634,529,"02/13/2019 12:43pm","2302 4TH AVE N,Minneapolis,MN",44.981581,-93.309847,5,"Near North","Harrison",3,2,"Westminster",1869.9,230.6
"530",-93.2412370002873,44.9974870002249,530,"02/13/2019 12:45pm","716 pierce st ne,Minneapolis,MN",44.997487,-93.241237,3,"Northeast","Beltrami",2,2,"Westminster",6064.2,642.2
"531",-93.2902709997068,45.0091799998572,531,"02/13/2019 12:45pm","2818 Bryant Ave n ,Minneapolis,MN",45.00918,-93.290271,5,"Near North","Hawthorne",1,2,"Westminster",4112.3,427.7
"532",-93.2343500001523,44.9898180000008,532,"02/13/2019 12:47pm","1205 talmage ave se,Minneapolis,MN",44.989818,-93.23435,2,"University","Como",4,2,"Westminster",5817.8,682.7
"533",-93.2998150000622,44.9884489998215,533,"02/13/2019 12:47pm","1030 Irving Ave. N.,Minneapolis,MN",44.988449,-93.299815,5,"Near North","Near - North",1,2,"Westminster",2110.4,293.7
"534",-93.2419519999848,44.9450310003804,534,"02/13/2019 12:48pm","2106 32nd Street East,Minneapolis,MN",44.945031,-93.241952,9,"Powderhorn","Corcoran",6,2,"Westminster",7269.3,730.1
"535",-93.2488939999581,44.9980330002228,535,"02/13/2019 12:49pm","736 van buren st ne,Minneapolis,MN",44.998033,-93.248894,3,"Northeast","St. Anthony East",2,2,"Westminster",5094.3,594
"536",-93.3003260002447,44.9971659998111,536,"02/13/2019 12:49pm","1726 James ave n,Minneapolis,MN",44.997166,-93.300326,5,"Near North","Near - North",1,2,"Westminster",3282.6,385.7
"537",-93.2833299997797,44.9543290001833,537,"02/13/2019 12:50pm","2638 pleasant ave ,Minneapolis,MN",44.954329,-93.28333,10,"Powderhorn","Whittier",3,2,"Westminster",3901.4,423.1
"538",-93.2742789996761,44.9656190001168,538,"02/13/2019 12:50pm","1714 2nd ave s,Minneapolis,MN",44.965619,-93.274279,6,"Central","Steven's Square - Loring Heights",3,2,"Westminster",3319,399.8
"539",-93.2413730002637,44.9449330003577,539,"02/13/2019 12:52pm","2116 32nd Street East,Minneapolis,MN",44.944933,-93.241373,9,"Powderhorn","Corcoran",6,2,"Westminster",7385.5,756.2
"540",-93.2399969997617,44.9959729996543,540,"02/13/2019 12:53pm","628 buchanan st ne,Minneapolis,MN",44.995973,-93.239997,3,"Northeast","Beltrami",2,2,"Westminster",5686.6,672
"541",-93.2858689999543,44.9514050002406,541,"02/13/2019 12:53pm","2814 Harriet ave s,Minneapolis,MN",44.951405,-93.285869,10,"Powderhorn","Whittier",3,2,"Westminster",4129.6,473.8
"542",-93.2347939999431,44.9862619996916,542,"02/13/2019 12:54pm","910 12TH AVE SE,Minneapolis,MN",44.986262,-93.234794,3,"University","Marcy Holmes",4,2,"Westminster",5755.7,664.5
"543",-93.2858000003697,44.9587109999128,543,"02/13/2019 12:58pm","2408 Harriet ave s,Minneapolis,MN",44.958711,-93.2858,10,"Powderhorn","Whittier",3,2,"Westminster",3265.6,363.3
"544",-93.2345670002668,44.9869750001961,544,"02/13/2019 12:58pm","926 12TH AVE SE,Minneapolis,MN",44.986975,-93.234567,2,"University","Como",4,2,"Westminster",5861.3,689
"545",-93.2351300001494,44.9832599997492,545,"02/13/2019 01:02pm","606 13th ave se,Minneapolis,MN",44.98326,-93.23513,3,"University","Marcy Holmes",4,2,"Westminster",6036.5,690.3
"546",-93.3012159999184,45.0043910002445,546,"02/13/2019 01:02pm","2420 James ave n ,Minneapolis,MN",45.004391,-93.301216,5,"Near North","Jordan",1,2,"Westminster",4413,459.6
"547",-93.2974240004173,44.9445299997597,547,"02/13/2019 01:03pm","3204 girard ave s,Minneapolis,MN",44.94453,-93.297424,10,"Calhoun Isle","CARAG",5,2,"Westminster",4904,512.9
"548",-93.2390059999269,44.9827759999125,548,"02/13/2019 01:04pm","1102 5th st se,Minneapolis,MN",44.982776,-93.239006,3,"University","Marcy Holmes",4,2,"Westminster",5841,655.1
"549",-93.23038699996,44.947327000141,549,"02/13/2019 01:06pm","3026 29th ave so,Minneapolis,MN",44.947327,-93.230387,2,"Longfellow","Longfellow",6,2,"Westminster",7299.4,725.2
"550",-93.2350490000113,44.9833450000717,550,"02/13/2019 01:06pm","610 13th ave se,Minneapolis,MN",44.983345,-93.235049,3,"University","Marcy Holmes",4,2,"Westminster",6047.3,692.2
"551",-93.238074000115,44.9379579997619,551,"02/13/2019 01:06pm","2316 36th st e,Minneapolis,MN",44.937958,-93.238074,9,"Powderhorn","Corcoran",6,2,"Westminster",8387.3,794.7
"552",-93.2365770003283,44.983398999864,552,"02/13/2019 01:08pm","1228 6th st se,Minneapolis,MN",44.983399,-93.236577,3,"University","Marcy Holmes",4,2,"Westminster",5905.8,666.8
"553",-93.299084999673,45.0031410001571,553,"02/13/2019 01:08pm","2316 Irving ave n ,Minneapolis,MN",45.003141,-93.299085,5,"Near North","Jordan",1,2,"Westminster",3952.5,451.6
"554",-93.2844779996599,44.9665859997442,554,"02/13/2019 01:09pm","328 CLIFTON AVE,Minneapolis,MN",44.966586,-93.284478,7,"Central","Loring Park",3,2,"Westminster",2446.7,305.3
"555",-93.2603860002137,44.9473809999333,555,"02/13/2019 01:09pm","3028 10th Avenue South,Minneapolis,MN",44.947381,-93.260386,9,"Powderhorn","Powderhorn Park",6,2,"Westminster",5890.8,647.3
